app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,fft1_todo_queue,fft2_todo_queue,gemm1_todo_queue,gemm2_todo_queue,zip1_todo_queue,cpu1,cpu2,cpu3,fft1,fft2,gemm1,gemm2,zip1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
18,wifi-tx-nb-aarch64,62288,1581951224,100,10,5,550262306492752,119838274,1685479928,12721,4732673,108074,0,0,0,5,5,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,145571,47744,3478,5611,280,133,48929,3800,4664,63694076,22794708,23007,434700,995,775,18956339,17018,86768
20,SAR-noapi-aarch64,21984,3509618601,0,0,0,550262248736831,-57755921,3558160671,0,0,0,0,0,0,0,0,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,0,0,0,0,0,0,0,0,0,377012205,131508860,264187,1290568,22036,4422,155979404,319616,841915
19,SAR-noapi-aarch64,21984,3973535884,0,0,0,550262067298632,-181438199,4036405996,0,0,0,0,0,0,0,0,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,0,0,0,0,0,0,0,0,0,395787072,145762664,242612,1470026,23531,3453,137410248,272886,815002
25,SAR_nb-aarch64,18024,4022353522,2305,507,261,550262138922938,71624306,4105887149,8261,1543904,28699,166,164,161,261,256,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,8355865,3602292,102030,124508,6881,668,2093125,72125,77658,350057262,129181529,201909,998029,10739,2618,133104238,286415,1302710
21,SAR-noapi-aarch64,21984,4091952077,0,0,0,550262430128035,291205097,4163977223,0,0,0,0,0,0,0,0,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,0,0,0,0,0,0,0,0,0,370505345,136247608,258128,1573503,17688,3654,143354113,300075,771515
22,SAR-noapi-aarch64,21984,4035314747,0,0,0,550262611563673,181435638,4136724070,0,0,0,0,0,0,0,0,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,0,0,0,0,0,0,0,0,0,377261057,134151648,261906,1518065,25205,3042,144266497,315058,751095
27,SAR_nb-aarch64,18024,4335476879,2305,499,256,550262455132983,-156430690,4435074551,8320,3017992,30779,161,165,170,256,256,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,9040102,3363841,90557,94655,6845,983,3130113,95051,96749,323717747,123547511,241795,1371508,19909,5099,128989280,338441,1347312
26,SAR_nb-aarch64,18024,7959242576,2305,477,263,550262297143097,-157989886,8039517857,8251,11845933,45240,263,74,83,256,256,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,6394736,3666664,80544,101299,4945,548,2912990,87637,73944,349629626,124909170,326339,1057644,15076,2698,129828576,226032,1234626
28,SAR_nb-aarch64,18024,7771331440,2305,430,256,550262613407058,316263961,7874884446,8260,10883578,48405,212,157,170,256,256,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,7638065,2628069,82799,99920,7036,604,3721112,79992,81190,334603525,121114716,220220,1246409,16728,3016,123657349,332021,1212777
2,pulse_doppler-nb-aarch64,17496,12802321242,512,109,64,550262176014805,-437392253,12888313814,11421,5132593,108982,0,0,0,64,62,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,618217,197577,15091,32270,1214,583,219175,21532,38946,9970654,5486730,59110,100423,3529,3502,7697893,105897,93566
3,pulse_doppler-nb-aarch64,17496,12660253087,512,107,63,550262351004099,174989294,12757514275,11491,5175267,99201,0,0,0,63,61,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,627640,198209,17824,34051,1145,374,251687,17477,35620,14058262,6130289,45236,95819,3082,3002,7682025,89382,54314
5,track_nb-aarch64,277488,47862396786,24580,1024,608,550262041127227,-309876872,47919760718,75217,142742703,116802,1,0,0,608,512,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,174800574,74241278,1448087,1202896,132651,9031,68289535,1413607,1169772,3563559013,1608876381,24134936,6455254,14825342,28721,1608952611,24383404,2146124
4,track_nb-aarch64,277488,48864125526,24580,1023,570,550261885902917,-155224310,48887197342,75017,146858593,120415,1,0,0,570,534,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,176703082,76233285,1457668,1174463,135642,8452,69757187,1423140,1167254,3541706209,1583917304,24311614,6572151,15081041,24172,1617042674,24566101,1992146
6,track_nb-aarch64,277488,49321493816,24580,1023,609,550262197141886,311238969,49409142613,75248,138820211,119016,1,0,0,609,512,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,185955772,68560249,1343039,1159970,139093,9096,73914755,1361241,1226896,3542856036,1603169345,24353038,6508744,15055711,34543,1595528518,24693567,2505775
7,track_nb-aarch64,277488,49443319888,24580,1021,570,550262353206499,156064613,49538706759,75137,153293467,114938,1,0,0,513,570,0,0,0,0.040582,0.000269,0.000196,0.103611,0.098594,0.000328,0.000004,0.000000,162690674,74084502,1426160,1201976,140424,8213,67311537,1395669,1210705,3553550879,1598023031,24825073,6522202,15155670,27368,1602531211,24468066,2555547
5,radar_correlator-noapi-aarch64,13080,65590013,0,0,0,550313995416834,0,85871590,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,1059852,408606,3025,5042,226,140,0,0,0
3,temporal_mitigation-noapi-aarch64,68888,123398160,0,0,0,550313953075614,-42341220,149692587,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,14219,911288,3830,9703,377,226,905913,0,0
10,radar_correlator-aarch64,12952,95816553,3,1,1,550313995416834,42341220,115334834,53495,296280,189839,0,0,0,1,1,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,680,3083,177,293,19,11,4198,66,111,875251,350524,2913,3999,261,147,0,0,0
4,temporal_mitigation-noapi-aarch64,68888,60656301,0,0,0,550314102529937,107113103,114206261,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,522,904466,2449,9478,187,162,904356,0,0
17,temporal_mitigation-aarch64,68760,67767021,4,1,1,550314102529937,0,120985588,12711,1485408,740981,0,0,0,0,0,1,1,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,124804,14764,873,866,97,50,8454,0,0,1444636,910974,4811,10387,448,212,381267,0,0
11,radar_correlator-aarch64,12952,65586513,3,1,1,550314118163419,15633482,122902030,41894,167107,113718,0,0,0,1,1,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,3769,1182,54,289,13,11,3056,214,385,865860,346203,1968,3872,169,126,0,0,0
6,radar_correlator-noapi-aarch64,13080,9839144,0,0,0,550314186753872,68590453,64337219,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,1050261,403516,1635,4410,83,94,0,0,0
18,temporal_mitigation-aarch64,68760,50928218,4,1,1,550314200278644,13524772,109408561,8591,3790879,2367921,0,0,0,0,0,1,1,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,257221,13882,385,570,0,11,6762,589,981,2542560,903606,3404,9713,257,222,0,0,0
12,radar_correlator-aarch64,12952,69498065,3,1,1,550314241303163,41024519,150604508,42584,216532,125509,0,0,0,1,1,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,3772,1178,240,204,12,11,3055,74,390,202269,257539,2455,4580,202,153,293553,1578,0
19,temporal_mitigation-aarch64,68760,38012629,4,1,1,550314302724270,61421107,104306442,23563,2849044,1344834,0,0,0,0,0,1,1,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,181942,6875,154,209,24,11,14168,585,961,1897396,901743,3137,10330,130,172,208315,0,0
7,radar_correlator-noapi-aarch64,13080,51935529,0,0,0,550314381549916,78825646,132782807,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,1205074,432942,2210,4848,164,159,0,0,0
8,pulse_doppler-nb-aarch64,17496,777961322,512,35,65,550313995416834,-386133082,796688173,11471,6207630,130499,0,0,0,65,57,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,701002,176411,14588,27738,1343,658,277238,22168,33577,13111055,6051274,83054,61635,1931,1612,8113076,64239,103661
13,wifi-tx-nb-aarch64,62288,993199928,100,10,5,550314082503916,87087082,1058266999,12651,783769,26192,0,0,0,5,5,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,153376,44034,3021,5133,348,147,57710,3960,6652,62241949,19343458,24704,414066,1458,1034,21605421,21240,96664
9,pulse_doppler-nb-aarch64,17496,953764848,512,2,64,550314145036164,62532248,1010144701,11451,5529723,87268,0,0,0,64,64,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,786539,182569,15199,28947,1345,562,245973,19115,43116,9506587,7012732,75430,98415,2478,3070,8976109,95541,50078
15,wifi-tx-nb-aarch64,62288,846138073,100,10,5,550314341398294,196362130,882795986,12602,218131,16176,0,0,0,5,5,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,151298,55507,3734,4672,234,124,54756,3454,6716,51224080,16999945,16438,427337,718,867,23544494,20105,104765
14,wifi-tx-nb-aarch64,62288,1169995093,100,10,5,550314211955200,-129443094,1242943612,12501,1947984,47354,0,0,0,5,5,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,139531,55499,3097,5164,251,88,60549,3822,6552,58783310,21308481,17738,393713,1187,1072,22578325,20885,111369
16,wifi-tx-nb-aarch64,62288,1382158271,100,10,5,550314470841487,258886287,1476230851,12542,13669866,190082,0,0,0,5,5,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,158723,62608,3621,4503,279,103,47482,2719,5316,53586318,22095615,25035,438853,966,853,21611590,17761,95581
24,SAR-noapi-aarch64,21984,3214973991,0,0,0,550314412346763,-58494724,3297747031,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,388350474,139154864,295880,1559572,15767,2273,140848573,240674,761836
25,SAR-noapi-aarch64,21984,3157940813,0,0,0,550314567230468,154883705,3237858288,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,358359652,148201039,201571,1455852,21996,2253,154958358,281421,738292
20,SAR_nb-aarch64,18024,3757329372,2305,512,256,550314138390210,-428840258,3815599074,8161,1053045,26425,170,167,170,256,253,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,6028321,2163222,80226,90342,7561,688,3895999,97117,88110,340021441,134551776,346491,1230738,15129,5039,121141587,274315,1117976
23,SAR-noapi-aarch64,21984,3726433875,0,0,0,550314257408032,119017822,3806736538,0,0,0,0,0,0,0,0,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,0,0,0,0,0,0,0,0,0,357504361,130082901,270482,1506695,26755,4330,150009572,323850,840995
21,SAR_nb-aarch64,18024,3818300014,2305,507,256,550314241181880,-16226152,3899265714,8321,6584998,35476,141,140,135,256,256,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,8651496,2684403,91133,94439,8184,948,3408296,70969,116003,305332354,116331519,260995,1269502,19359,4031,134024869,333946,1161583
22,SAR_nb-aarch64,18024,5368730298,2305,503,256,550314342979652,101797772,5466873104,8201,10166015,39227,162,159,157,256,256,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,7944977,2994683,95346,88870,4971,980,3100146,97886,110995,341639455,130136526,201950,1196315,17374,2740,127689868,270330,1028034
0,track_nb-aarch64,277488,41130067461,24580,1023,512,550313856474002,-486505650,41158464148,75258,161100736,116145,1,0,0,512,512,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,165872795,75672935,1409039,1071023,152565,7902,67095439,1386054,1414072,3538523301,1586519821,24534548,6627393,15211557,7147,1591195692,24578102,2195252
2,track_nb-aarch64,277488,42415203929,24580,1019,512,550314102529937,246055935,42469090973,75167,127346274,119947,1,0,0,512,512,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,173397716,72603678,1454469,1078244,155392,7629,70064117,1413521,1355645,3553129573,1607222961,24214085,6640477,15168726,8497,1607942218,24266212,1952071
1,track_nb-aarch64,277488,42719221295,24580,1021,512,550313995416834,-107113103,42737561988,75177,130729942,112356,1,0,0,512,512,0,0,0,0.032183,0.000389,0.000209,0.087926,0.087908,0.000316,0.000100,0.000000,179052443,70998956,1444808,1067473,151234,7145,69903117,1362873,1386686,3595866830,1584410693,24484918,6642050,15005695,9989,1610403622,24623616,1749355
0,radar_correlator-noapi-aarch64,13080,9592168,0,0,0,550358960070817,0,23717249,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1060724,408975,3063,4698,231,141,0,0,0
8,radar_correlator-aarch64,12952,10265505,3,1,1,550359071507071,111436254,71090603,47975,579008,272977,0,0,0,1,1,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,3639,4600,127,141,35,23,3442,331,353,876996,351189,2860,4601,262,163,0,0,0
10,temporal_mitigation-noapi-aarch64,68888,34568254,0,0,0,550359101260654,29753583,74938078,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,6117,5456,3546,9689,244,145,908957,2629,0
1,radar_correlator-noapi-aarch64,13080,7456715,0,0,0,550359134204476,32943822,63705945,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1205418,433094,1827,5559,98,115,0,0,0
9,radar_correlator-aarch64,12952,55499696,3,1,1,550359232740441,98535965,111537275,43094,48625,46201,0,0,0,1,1,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,11213,3084,145,257,15,3,1143,64,187,865465,346058,2124,3675,154,162,0,0,0
11,temporal_mitigation-noapi-aarch64,68888,67964030,0,0,0,550359212957044,-19783397,131537623,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,2547674,904422,2479,9509,177,204,3871,0,0
22,temporal_mitigation-aarch64,68760,69783032,4,1,1,550359245979244,33022200,151178535,23012,2425753,1042394,0,0,0,0,0,1,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,235065,6485,731,940,98,41,8922,378,219,487517,909434,4553,10186,433,283,730526,0,0
12,temporal_mitigation-noapi-aarch64,68888,23174706,0,0,0,550359339403499,93424255,88985971,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,1486958,904956,2718,10038,149,216,359971,0,0
23,temporal_mitigation-aarch64,68760,66224177,4,1,1,550359390716956,51313457,97335585,9851,6904470,2059943,0,0,0,0,0,1,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,261110,15010,627,724,16,0,2610,321,908,4511,902577,3050,9526,204,208,901068,1,0
2,wifi-tx-nb-aarch64,62288,748603659,100,10,5,550359006354151,-384362805,762996957,12521,1068967,37049,0,0,0,5,5,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,160912,54616,4752,6664,436,191,47423,3283,4647,64346220,18195733,19582,386306,1537,1096,21238161,21322,119922
13,pulse_doppler-nb-aarch64,17496,644344581,512,116,64,550359165059499,158705348,695777670,11491,5804220,66043,0,0,0,64,62,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,807186,228410,21009,30036,906,631,193465,21493,35062,15641037,6883408,93807,79973,2022,3261,7329493,94172,53098
3,wifi-tx-nb-aarch64,62288,823712113,100,10,6,550359178649677,13590178,868492357,12661,22432,14126,0,0,0,6,5,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,166632,46977,3158,6344,243,149,48136,3303,4407,51678050,18483568,19981,469790,1220,1451,21333032,17025,72477
4,wifi-tx-nb-aarch64,62288,1207398060,100,8,6,550359353396387,174746710,1261439729,12522,1050795,24513,0,0,0,6,6,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,152303,60602,3570,6456,295,96,37317,2856,5060,57403891,18020597,18289,413963,1027,970,22056561,21420,116207
14,pulse_doppler-nb-aarch64,17496,1219284038,512,96,64,550359340848533,-12547854,1296812064,11461,257435,15333,0,0,0,64,60,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,638629,251984,24070,31171,1131,664,162272,14988,29924,7267942,5271862,67354,90165,3132,3160,10102949,98379,31125
5,wifi-tx-nb-aarch64,62288,1078700340,100,10,5,550359528143297,187294764,1180752257,12502,24173,13840,0,0,0,5,5,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,175812,55608,3403,5551,186,88,38036,3410,5082,62967589,19783949,21000,394978,839,931,20968640,24597,115506
15,pulse_doppler-nb-aarch64,17496,2292519932,512,110,64,550359516629487,-11513810,2343946910,11491,1004991,18417,0,0,0,64,62,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,716158,243131,18047,31106,1271,603,177646,16290,29557,17359259,4178764,71345,66192,2878,3717,8552589,111180,75190
24,SAR-noapi-aarch64,21984,3308843270,0,0,0,550359240743771,-275885716,3382102370,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,407903127,145352967,287369,1519836,19246,4643,128935709,275999,878724
26,SAR-noapi-aarch64,21984,3217898894,0,0,0,550359453857905,213114134,3287302798,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,387403636,138886844,256455,1380694,22945,4467,147529171,246772,783191
25,SAR-noapi-aarch64,21984,3781092106,0,0,0,550359347305088,-106552817,3857233234,0,0,0,0,0,0,0,0,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,0,0,0,0,0,0,0,0,0,393965811,144994518,259245,1302437,23836,3571,148442030,261798,830993
7,SAR_nb-aarch64,18024,4081423325,2305,511,263,550359196612751,-150692337,4136626781,8321,840764,25643,141,146,163,253,263,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,7719575,2593239,94627,103583,7519,1337,3365331,83360,71285,333516223,131169107,323984,1108154,10074,4312,136659309,305829,999399
6,SAR_nb-aarch64,18024,4378775305,2305,510,256,550359055948657,-140664094,4394191215,8231,10866166,41610,160,161,159,256,256,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,6295925,2927809,102468,105034,7859,1647,3203421,74591,89163,307740313,117595389,279508,1223460,15377,4136,134768660,251100,847529
16,pulse_doppler-nb-aarch64,17496,8118986506,512,81,64,550359692437773,636489116,8213355115,11461,5693409,149168,0,0,0,64,62,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,628276,242674,16834,27885,1177,750,172049,14618,32426,13697388,6120332,97297,69088,3199,3027,6794366,66366,98142
17,pulse_doppler-nb-aarch64,17496,7978580047,512,120,62,550359868192814,175755041,8087479188,11432,5190599,91055,0,0,0,62,62,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,720285,224289,17557,25704,787,619,224898,18329,35623,13663721,2442949,22860,66909,3058,3451,9869116,121379,113294
18,track_nb-aarch64,277488,45254978550,24580,1023,572,550359228948112,-639244702,45314391557,75057,126209611,117163,1,0,0,570,572,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,160611536,70984068,1482475,1191960,157682,18526,70169122,1410719,1174755,3538064784,1594811274,24648928,6628329,15536773,11470,1591942780,24147866,1957657
19,track_nb-aarch64,277488,46159480986,24580,1021,572,550359401959839,173011727,46244751176,75138,123574417,112312,1,0,0,572,512,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,168236497,67571220,1428897,1187557,158082,19059,72658230,1408389,1211754,3564513822,1614783583,24490735,6544476,15083419,13186,1589054278,24054209,2259507
21,track_nb-aarch64,277488,47481061164,24580,1018,514,550359747979362,346019523,47555014934,75038,138436732,113512,1,0,0,513,514,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,169632225,68125858,1450077,1195738,154984,18005,70770661,1392494,1207990,3572048795,1601499937,24347105,6580672,14863425,8634,1607500334,24441774,2026380
20,track_nb-aarch64,277488,48081490788,24580,1020,622,550359574969306,-173010056,48162492301,75148,130247333,113522,1,0,0,513,622,0,0,0,0.038183,0.000124,0.000163,0.100312,0.098282,0.000254,0.000000,0.000000,170596016,71695226,1499921,1197597,146350,18254,68106546,1433394,1199192,3574839999,1602505420,23867620,6602194,15184859,7451,1567494040,24519566,2333177
10,temporal_mitigation-noapi-aarch64,68888,110663927,0,0,0,550410055022331,0,151156623,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,1486186,911377,3635,9543,330,235,365974,0,0
14,radar_correlator-aarch64,12952,56908896,3,1,1,550410114715366,59693035,100523374,45614,315601,186618,0,0,0,1,1,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,12042,4597,333,328,43,12,0,0,0,181625,350822,2823,4093,234,155,278627,0,0
11,temporal_mitigation-noapi-aarch64,68888,39770074,0,0,0,550410192685576,77970210,105303722,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,2562769,906576,2403,9381,154,190,0,0,0
29,radar_correlator-noapi-aarch64,13080,44207777,0,0,0,550410299465985,106780409,113599661,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,1060742,408997,2765,4379,225,113,0,0,0
15,radar_correlator-aarch64,12952,77773481,3,1,1,550410283805721,-15660264,150931080,43064,289229,170730,0,0,0,1,1,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,11246,4214,65,114,4,10,3055,139,205,865786,346113,1843,3920,145,139,0,0,0
34,temporal_mitigation-aarch64,68760,23280396,4,1,1,550410340177123,56371402,114366677,23392,2470426,658478,0,0,0,0,0,1,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,150629,14885,803,862,85,35,10,10,8,303143,908740,4795,10284,448,291,797421,0,0
12,temporal_mitigation-noapi-aarch64,68888,34171454,0,0,0,550410330351681,-9825442,125860926,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,2546625,902472,2329,10109,138,144,0,0,0
30,radar_correlator-noapi-aarch64,13080,33658073,0,0,0,550410486645458,156293777,113606711,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,243878,381366,1969,4114,132,120,312258,345,0
13,temporal_mitigation-noapi-aarch64,68888,104336395,0,0,0,550410468018787,-18626671,199014755,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,2557201,904465,2552,9310,229,218,0,0,0
35,temporal_mitigation-aarch64,68760,63181733,4,1,1,550410534917811,66899024,148669835,37714,10948564,5620534,0,0,0,0,0,1,1,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,258999,14259,630,850,40,11,0,101,817,2533198,901711,3072,9669,185,168,0,0,0
16,wifi-tx-nb-aarch64,62288,542391994,100,10,6,550410127757439,-407160372,582294431,12571,72007,14832,0,0,0,5,6,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,153705,54373,4074,5206,230,164,53362,3691,3030,73638278,24758014,32702,507786,1659,1067,12953754,15596,100711
31,radar_correlator-noapi-aarch64,13080,59006445,0,0,0,550410673824580,546067141,154227130,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,1047648,403061,2103,4773,177,108,0,0,0
36,temporal_mitigation-aarch64,68760,93122954,4,1,1,550410653379988,-20444592,178854780,11241,18788058,5026872,0,0,0,0,0,1,1,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,26472,2099,227,502,59,24,14396,456,600,12009,901776,3301,9436,168,197,897433,0,0
32,radar_correlator-noapi-aarch64,13080,22466705,0,0,0,550410861003793,207623805,124548014,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,1047635,403118,1777,4257,113,105,0,0,0
17,wifi-tx-nb-aarch64,62288,694773790,100,10,6,550410255663799,-605339994,767456742,12552,1314091,27340,0,0,0,6,5,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,168317,56357,3347,5004,107,63,62095,4087,3832,77299952,28432680,23737,354562,917,790,18270780,19957,111596
33,radar_correlator-noapi-aarch64,13080,17909279,0,0,0,550411048182495,792518696,96592501,0,0,0,0,0,0,0,0,0,0,0,0.038158,0.000350,0.000502,0.102179,0.102285,0.000441,0.000315,0.000000,0,0,0,0,0,0,0,0,0,1069927,408565,1756,4430,111,86,0,0,0
