app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,cpu8_todo_queue,cpu9_todo_queue,cpu10_todo_queue,cpu11_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,cpu8,cpu9,cpu10,cpu11,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
1,track_nb-x86,291568,3691726064,24580,1024,97,209580834748491,164748164,3699922854,13717,43533134,46438,95,94,94,94,94,94,95,94,97,96,97,0.164219,0.108066,0.112084,0.096117,0.085513,0.106364,0.086399,0.101970,0.111344,0.114261,0.092235,2503289658,16210539,4208365,1095560,51184,11313,417514292,8588428,3320261,2870787130,61115703,14823812,3950160,59766,1875,912832410,21731415,1218560
3,track_nb-x86,291568,3494775569,24580,1015,103,209581173340591,338592100,3496165284,13397,16938623,33841,101,95,94,103,93,101,95,93,93,94,96,0.164219,0.108066,0.112084,0.096117,0.085513,0.106364,0.086399,0.101970,0.111344,0.114261,0.092235,2332282009,17487560,4748530,1045541,49290,9979,449140011,8351043,3719510,2882249510,71280919,17089160,3913049,56713,2081,910560553,20376824,1207554
2,track_nb-x86,291568,3719371607,24580,1024,103,209580999492676,-173847915,3728095950,13418,26069251,42778,103,99,97,95,95,95,93,93,98,101,94,0.164219,0.108066,0.112084,0.096117,0.085513,0.106364,0.086399,0.101970,0.111344,0.114261,0.092235,2487330686,16182214,3919682,1081167,60309,9348,431028673,6826877,3391648,2767382088,63682454,14657645,4220059,57815,2004,913829487,18928394,1071071
21,radar_correlator-x86,20136,2636408,3,1,1,209586833099700,0,10840323,23216,1113985,425275,1,0,0,0,0,0,0,0,0,1,1,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,156960,2544,134,20,24,23,16808,1071,961,866499,17930,2927,3059,129,0,0,0,0
0,pulse_doppler-nb-x86,20528,83620706,512,41,8,209586759338734,-73760966,91865193,1691,104593,8792,5,8,8,5,5,5,5,5,5,8,6,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,4844976,149056,7112,21736,1021,671,1019970,35854,44986,11407234,217017,13550,74573,478,203,1988366,0,0
13,radar_correlator-noapi-x86,20208,4407953,0,0,0,209586870976756,111638022,11911622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,1089676,11296,2312,3172,84,0,0,0,0
28,temporal_mitigation-noapi-x86,61688,1323986,0,0,0,209586877003456,6026700,6581960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,1756534,10812,2264,5040,98,0,0,0,0
17,wifi-tx-nb-x86,67888,35244326,100,10,1,209586885455931,8452475,51870886,2990,338286,15382,1,1,1,1,1,1,1,1,1,1,1,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,1411122,40963,944,4751,55,23,132483,4992,13779,12251449,80181,4854,24273,107,0,0,0,0
24,temporal_mitigation-x86,57392,16779678,4,1,1,209586903161381,17705450,34258835,5181,7900,6838,0,0,1,0,0,0,0,0,1,1,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,47876,1132,77,128,1,0,0,125,410,1720679,17164,2569,5088,42,0,0,0,0
22,radar_correlator-x86,20136,12486011,3,1,1,209586956816082,53654701,22173697,16929,221244,103085,0,0,1,0,0,0,0,1,1,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,79303,2584,125,161,4,2,16791,730,394,857319,18924,2282,3501,93,0,0,0,0
29,temporal_mitigation-noapi-x86,61688,1594151,0,0,0,209587027521690,70705608,9995614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,561014,8377,2290,2394,40,0,0,0,0
7,SAR-noapi-x86,20640,204982977,0,0,0,209586827844707,-199676983,213304476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,234559991,885076,370279,214597,1948,332,36240199,296090,133261
14,radar_correlator-noapi-x86,20208,6557713,0,0,0,209587052401162,224556455,27615693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,280271,12143,2178,3608,51,0,0,0,0
23,radar_correlator-x86,20136,16910654,3,1,1,209587080529517,28128355,25139013,21918,26471,23721,1,0,0,0,0,0,0,1,0,0,1,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,79403,2785,706,648,22,1,0,396,445,861181,19741,4718,3819,157,0,0,0,0
25,temporal_mitigation-x86,57392,19166648,4,1,1,209587088173050,7643533,25964319,5163,8223,7029,0,0,0,0,0,1,1,1,0,0,1,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,33500,1199,295,136,11,1,2345,220,136,1733702,17981,3548,6253,77,0,0,0,0
8,SAR-noapi-x86,20640,203248802,0,0,0,209586980297345,-107875705,211890422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,167885473,458402,339357,203263,3711,285,40372484,211495,85813
30,temporal_mitigation-noapi-x86,61688,26481400,0,0,0,209587192259016,211961671,27013026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,1736947,7872,2416,4748,30,0,0,0,0
15,radar_correlator-noapi-x86,20208,3856195,0,0,0,209587242015694,49756678,4278477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,1115857,18974,3078,3820,105,0,0,0,0
31,temporal_mitigation-noapi-x86,61688,1540831,0,0,0,209587328556420,86540726,1991072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,1742689,25402,4459,6483,130,0,0,0,0
26,temporal_mitigation-x86,57392,68144512,4,1,1,209587273184326,-55372094,68529910,7993,54390,20423,0,0,1,0,0,1,0,1,1,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,26424,976,82,66,3,6,5618,441,347,1714561,19132,7260,5697,175,0,0,0,0
9,SAR-noapi-x86,20640,210680533,0,0,0,209587132749998,-140434328,220359394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,182308719,1126690,192420,391405,1001,907,44864162,463982,213830
16,radar_correlator-noapi-x86,20208,413640,0,0,0,209587416583256,283833258,13273555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,1111559,10985,2738,3270,42,0,0,0,0
11,SAR_nb-x86,24968,637704139,2305,512,50,209586798880384,-617702872,648240615,586,7680927,21542,46,47,49,49,47,47,47,47,47,47,50,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,50052534,861498,235482,74618,2268,1580,9578810,267045,263783,167987348,1077402,241035,279980,861,423,33352734,268342,196011
27,temporal_mitigation-x86,57392,6580846,4,1,1,209587458195974,659315590,15569860,5168,8644,6461,0,0,1,0,1,1,0,0,0,0,1,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,33500,1216,59,92,3,14,2356,237,318,1709253,16059,3024,5260,105,0,0,0,0
32,temporal_mitigation-noapi-x86,61688,505086,0,0,0,209587479074666,20878692,8919791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,1734417,7651,1967,1322,38,0,0,0,0
10,SAR-noapi-x86,20640,229725368,0,0,0,209587285202522,-193872144,230596305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,0,0,0,0,0,0,0,0,0,222765268,1156657,228487,302911,1673,417,49164370,427819,211320
12,SAR_nb-x86,24968,645868098,2305,414,49,209586920509702,-364692820,654128662,707,22775082,17601,47,48,46,49,48,41,46,47,47,48,47,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,47913350,694775,226261,56007,2203,2035,9241774,270801,247688,146177222,178498,80862,394061,2371,655,28323340,258937,135281
18,wifi-tx-nb-x86,67888,496441623,100,10,2,209587073359323,152849621,504635964,2360,950114,34000,2,1,1,1,1,2,1,2,2,1,1,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,1110203,36510,5196,4900,317,182,182052,7808,11796,7222943,91554,37747,35667,436,0,0,0,0
19,wifi-tx-nb-x86,67888,439929140,100,9,2,209587263064319,189704996,440720748,2297,442231,26749,2,2,2,1,1,2,2,1,2,1,1,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,1110145,26470,4664,3719,169,145,197166,8294,12732,12216396,95998,39503,36350,313,0,0,0,0
20,wifi-tx-nb-x86,67888,333410766,100,10,2,209587449160021,186095702,341773996,3003,309925,10705,1,1,1,1,1,1,2,1,1,2,2,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,1148314,27378,4432,3730,261,161,182185,7089,10162,1401683,72229,36264,52401,485,111,0,0,0
1,pulse_doppler-nb-x86,20528,1475630833,512,7,12,209586861118999,-588041022,1483836387,2354,620490,13532,11,2,2,3,12,2,12,11,11,11,3,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,5310538,176330,16925,19937,808,859,825026,43384,64660,13061906,277796,99283,76872,2686,1361,0,0,0
2,pulse_doppler-nb-x86,20528,2580377207,512,128,12,209586962898126,101779127,2584934438,2304,309585,20311,11,11,11,11,12,10,10,10,10,11,11,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,5883205,159179,20924,19456,1385,1270,943473,33786,52942,4122437,446977,166429,102948,5253,1487,2076662,0,0
3,track_nb-x86,291568,3429580239,24580,1024,100,209586785040846,-177857280,3437852626,14786,24290504,38620,98,100,97,93,97,94,94,94,94,94,98,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,2337750352,16613831,4453163,1093070,45033,26861,446354713,8920465,3372369,2747318535,64464964,15013430,3711481,61023,2378,886457758,17987716,1307258
4,track_nb-x86,291568,3314127203,24580,1024,95,209586900688783,115647937,3325694855,13000,17476992,55601,93,93,95,94,95,94,94,94,94,94,94,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,2397029454,18109494,5331590,1170659,58178,24135,415246038,8286758,3260706,2718963747,60440864,14701810,3392001,58040,2014,936610471,20671549,1167372
6,track_nb-x86,291568,3424627585,24580,1024,99,209587131985197,231296414,3432870699,13377,25031197,40013,96,93,93,98,96,93,94,93,93,95,99,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,2337691416,18786073,5289817,994601,54751,27940,410053069,8210859,3197606,2776332156,59548129,16129571,3824978,60950,2801,923528509,19999864,1231106
5,track_nb-x86,291568,3642197855,24580,1024,102,209587016337450,-115647747,3644915777,15755,16097277,69127,95,94,95,102,94,94,99,95,101,96,95,0.116082,0.114855,0.125459,0.139215,0.106627,0.103805,0.131905,0.120320,0.114371,0.120249,0.122380,2302723427,16155507,3453970,1182731,59660,28717,425120940,7020935,3495030,2822572122,61675947,12399076,3958428,58881,2242,915829591,18514934,1569500
0,temporal_mitigation-x86,57392,20556562,4,1,1,209591949062395,0,22301064,5851,10783,8385,1,1,1,1,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,47876,1781,529,222,18,0,0,0,0,1731402,22193,9194,5969,250,0,0,0,0
12,radar_correlator-noapi-x86,20208,1118929,0,0,0,209592032152964,83090569,9380501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1089536,11334,1924,3392,118,0,0,0,0
8,temporal_mitigation-noapi-x86,61688,712176,0,0,0,209592052358901,20205937,1012976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1750211,13907,1512,2930,90,0,0,0,0
1,temporal_mitigation-x86,57392,3242930,4,1,1,209592077985665,25626764,7273065,5494,8534,7113,1,0,1,0,0,0,0,0,0,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,28239,1119,1,100,7,3,0,165,289,1705383,12814,886,5013,76,0,0,0,0
21,radar_correlator-x86,20136,1781113,3,1,1,209592097217566,19231901,8706205,42394,59541,50559,1,0,0,0,0,0,1,0,1,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,157378,1577,74,25,6,7,32491,1027,1135,864621,18397,2198,2987,88,0,0,0,0
26,wifi-tx-nb-x86,67888,12663587,100,10,1,209592088830514,-8387052,20914385,2664,24018,4385,1,1,1,1,1,1,1,1,1,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,1147226,34480,492,4223,168,74,75571,4095,6603,1736455,84856,2630,39940,124,24,0,0,0
3,pulse_doppler-nb-x86,20528,116749694,512,48,10,209591999650629,-89179885,125046700,1804,113393,10160,4,3,3,6,3,4,3,10,4,4,3,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,4088195,145998,6607,24867,991,706,687302,21327,30368,1835765,20360,3558,65984,465,799,2791736,35461,3152
13,radar_correlator-noapi-x86,20208,1100148,0,0,0,209592193329594,193678965,9661598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1137400,9649,1951,3178,43,0,0,0,0
2,temporal_mitigation-x86,57392,8049039,4,1,1,209592209174514,15844920,17580024,5042,8629,7482,1,1,0,0,0,0,0,1,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,15802,680,73,90,7,3,2760,147,126,1713528,10869,2900,4928,32,0,0,0,0
9,temporal_mitigation-noapi-x86,61688,6612836,0,0,0,209592247661551,38487037,9481068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1763925,18840,2246,5648,116,0,0,0,0
16,SAR-noapi-x86,20640,186485617,0,0,0,209592080016959,-167644592,198524414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,169627937,616427,166844,301060,2324,346,49518089,324801,180168
6,SAR_nb-x86,24968,316697826,2305,506,51,209591958752241,-121264718,330891240,837,7084711,13828,35,46,32,49,38,51,39,44,38,40,46,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,52413695,626851,179008,59648,1929,957,10147258,256293,221464,172714788,1106051,82563,250524,225,166,38638330,381352,312280
22,radar_correlator-x86,20136,28058625,3,1,1,209592294416051,335663810,33542848,70708,13240311,4630256,0,0,0,0,0,0,0,0,1,1,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,1178,1257,494,296,28,2,32547,344,1795,219977,15171,5960,3636,76,0,0,0,0
14,radar_correlator-noapi-x86,20208,2501583,0,0,0,209592354514676,60098625,5072809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1110354,10291,1557,3576,51,0,0,0,0
17,SAR-noapi-x86,20640,153513194,0,0,0,209592272678655,-81836021,161744853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,186926651,587376,337326,209251,1902,271,20533193,131640,194191
10,temporal_mitigation-noapi-x86,61688,4335458,0,0,0,209592456308333,183629678,12584524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1754590,16883,3557,3001,142,0,0,0,0
7,SAR_nb-x86,24968,392807396,2305,512,48,209592077557106,-378751227,395284193,485,12818301,27142,47,47,45,47,46,46,46,46,47,47,48,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,49913502,707951,187384,62190,2545,529,8632689,256026,229485,170854518,1258631,253576,231599,231,152,39189146,273818,447012
27,wifi-tx-nb-x86,67888,262454734,100,10,3,209592255760203,178203097,263321281,2156,584980,17863,1,1,1,1,2,2,1,3,1,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,1034259,34081,5198,5096,348,113,147842,7212,11253,11574381,96158,33716,44714,375,0,0,0,0
23,radar_correlator-x86,20136,29332081,3,1,1,209592491108867,235348664,29901405,16240,20046,17919,1,0,0,0,0,0,0,0,0,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,162240,80,16,304,10,3,32517,361,393,854996,18235,3877,4818,134,0,0,0,0
15,radar_correlator-noapi-x86,20208,4295514,0,0,0,209592515677353,24568486,12522110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1131948,12599,2534,2672,42,0,0,0,0
11,temporal_mitigation-noapi-x86,61688,577170,0,0,0,209592638786219,123108866,6376608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,1745021,8435,3717,5184,34,0,0,0,0
18,SAR-noapi-x86,20640,194262556,0,0,0,209592468336100,-170450119,204459125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,157504673,579471,330692,304753,3216,555,36221336,213884,133831
24,radar_correlator-x86,20136,8394496,3,1,1,209592688066253,219730153,8835624,16579,19770,18313,1,0,0,0,0,0,0,0,0,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,1054,1219,231,572,34,3,15731,379,575,883063,16103,3274,2758,187,0,0,0,0
28,wifi-tx-nb-x86,67888,282524243,100,10,2,209592424386458,-263679795,293279904,2330,373483,16542,1,1,2,2,2,2,1,1,1,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,1317213,26304,3947,3630,168,125,223502,8974,14207,12214770,96761,34235,39989,297,0,0,0,0
29,wifi-tx-nb-x86,67888,276787083,100,10,2,209592578139741,153753283,276979867,2307,428063,11716,1,2,2,2,1,1,2,1,1,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,1203803,31811,4502,3531,155,112,193385,8091,12421,12217963,90215,34936,32368,288,0,0,0,0
19,SAR-noapi-x86,20640,247540981,0,0,0,209592657996173,79856432,255833719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,264076608,923999,460995,391023,3340,745,29529543,51161,280285
25,radar_correlator-x86,20136,81219274,3,1,1,209592913883392,255887219,91015376,13823,18057,16549,0,1,0,0,0,1,1,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,240775,1546,0,323,0,0,32620,963,690,861459,15347,5893,2787,113,0,0,0,0
20,SAR-noapi-x86,20640,157891909,0,0,0,209592850653729,-63229663,174882843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,0,0,0,0,0,0,0,0,0,199420038,685497,569045,202143,2715,310,51437402,93559,136253
30,wifi-tx-nb-x86,67888,396727758,100,10,2,209592741240785,-109412944,406853200,2997,327121,19167,1,2,2,1,1,1,1,2,1,1,1,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,1015678,31179,7455,4758,316,181,170723,6345,10772,12186536,90448,43479,29970,473,0,0,0,0
4,pulse_doppler-nb-x86,20528,2485188659,512,4,12,209592167645156,-573595629,2493435996,2331,300515,17272,3,12,4,4,11,7,11,3,3,4,11,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,4816917,141505,23587,20484,913,902,883553,37529,62786,20225411,689085,161082,92457,5325,92,0,0,0
5,pulse_doppler-nb-x86,20528,2392871936,512,70,12,209592337117772,169472616,2403865102,2431,141388,16329,11,7,12,7,7,7,8,8,7,10,8,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,5637538,140933,21227,21865,1093,911,982528,37690,55220,8943881,343375,130490,89118,3397,1318,2603643,0,0
31,track_nb-x86,291568,3421264254,24580,1024,102,209592031859708,-305258064,3424294961,13927,16651162,57173,97,93,96,97,102,93,95,93,95,101,100,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,2355611744,16805044,3896018,1140699,56795,14758,430152779,7618021,3081944,2806040566,67331795,15612004,3620142,63617,4783,838317104,20632430,1529109
32,track_nb-x86,291568,3409195311,24580,1022,100,209592137778964,105919256,3418487265,13282,13490212,38956,93,93,94,96,94,100,94,94,94,96,94,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,2301287381,15754527,6068824,1109805,52688,13292,450565136,7789950,3202663,2826195996,68257613,15370306,3440876,62455,4813,945074302,22628781,1265370
33,track_nb-x86,291568,3465954129,24580,1024,106,209592243708000,105929036,3470252641,12051,38772403,41547,96,96,93,98,95,98,94,95,93,96,106,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,2472333213,16570958,4900284,1047380,55704,12803,404042429,7948610,3375268,2795234306,59952694,15659189,3783672,59723,3059,895800164,20235767,1221031
34,track_nb-x86,291568,3450340584,24580,1024,98,209592349622830,105914830,3457592391,14049,27830484,38395,93,93,93,94,93,96,98,97,97,93,94,0.113062,0.099092,0.093553,0.105245,0.091579,0.116115,0.113003,0.095682,0.091464,0.123084,0.116188,2275301335,15642755,6035354,1029380,52057,12009,446779323,8001350,2967363,2762416877,61569281,14643529,3638568,60987,2664,932161297,20710480,1384199
4,radar_correlator-x86,20136,1377816,3,1,1,209597117315675,0,9698733,47465,73570,59223,1,1,1,0,0,0,0,0,0,0,0,0.115632,0.108388,0.129287,0.114140,0.144820,0.130254,0.129640,0.138142,0.116210,0.137313,0.118291,249857,6594,811,1278,86,0,0,0,0,867818,17404,5696,3245,190,0,0,0,0
8,radar_correlator-noapi-x86,20208,539331,0,0,0,209597159416193,42100518,6143974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115632,0.108388,0.129287,0.114140,0.144820,0.130254,0.129640,0.138142,0.116210,0.137313,0.118291,0,0,0,0,0,0,0,0,0,1092170,11901,4102,3218,95,0,0,0,0
15,temporal_mitigation-x86,57392,1742028,4,1,1,209597177520809,18104616,9968619,4644,7747,6653,0,0,0,1,1,1,1,0,0,0,0,0.115632,0.108388,0.129287,0.114140,0.144820,0.130254,0.129640,0.138142,0.116210,0.137313,0.118291,47876,1499,56,192,10,0,0,0,0,1726823,14501,2569,5264,81,0,0,0,0
26,temporal_mitigation-noapi-x86,61688,881416,0,0,0,209597222555232,45034423,7095986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115632,0.108388,0.129287,0.114140,0.144820,0.130254,0.129640,0.138142,0.116210,0.137313,0.118291,0,0,0,0,0,0,0,0,0,1750271,9858,1183,4938,74,0,0,0,0
21,wifi-tx-nb-x86,67888,10734209,100,9,2,209597224795200,2239968,19018214,2974,111664,5439,1,1,1,1,1,1,1,1,1,1,2,0.115632,0.108388,0.129287,0.114140,0.144820,0.130254,0.129640,0.138142,0.116210,0.137313,0.118291,430758,44994,1269,6749,231,2,26521,16,20,12251161,80051,3245,22300,105,0,0,0,0
