app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,gpu1_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,gpu1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
14,wifi-tx-nb-jetson,62248,18870880,100,10,2,17111411009894464,507776,41446528,7232,389024,26688,2,1,1,1,1,1,1,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,584014,148771,6816,17016,5981,1394,406635,8188,25991,609744,2516941,28144,27624,3631,1019,3396278,9192,0
9,radar_correlator-noapi-jetson,13040,1802464,0,0,0,17111411026633632,16739168,31288384,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,1794259,940570,4208,10013,11907,394,377481,0,0
24,temporal_mitigation-jetson,68720,2056576,4,1,1,17111411116763904,90130272,27827936,9120,31328,18152,1,1,1,0,1,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,28687,5816,244,273,264,18,2245,112,727,1690981,538020,4005,3800,1209,536,0,0,0
5,temporal_mitigation-noapi-jetson,68848,986784,0,0,0,17111411115114240,-1649664,31538816,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,1697896,536912,2645,2008,729,365,0,0,0
13,radar_correlator-jetson,12912,16959648,3,1,1,17111411124734528,9620288,36936576,29184,433024,168192,0,0,0,1,1,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,134053,19666,335,562,305,25,46353,540,1856,251464,2780422,6415,29801,11433,515,2691879,0,0
15,wifi-tx-nb-jetson,62248,49462048,100,10,2,17111411116499584,-8234944,80458528,6432,7423584,104159,2,1,1,2,1,1,1,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,1194530,245921,7468,11205,6057,424,239812,8407,40885,162152,1240194,27994,25965,4204,559,3261341,16927,0
10,radar_correlator-noapi-jetson,13040,38709984,0,0,0,17111411167770944,51271360,69511680,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,2806900,917932,4389,9272,11045,484,0,0,0
6,temporal_mitigation-noapi-jetson,68848,8554048,0,0,0,17111411237471040,69700096,45242784,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,1697885,527751,2016,2182,819,181,0,0,0
7,temporal_mitigation-noapi-jetson,68848,6508256,0,0,0,17111411352489952,115018912,52009792,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,1697943,527820,2542,2291,844,235,0,0,0
11,radar_correlator-noapi-jetson,13040,37754496,0,0,0,17111411308909760,-43580192,128239584,0,0,0,0,0,0,0,0,0,0,0,0.198220,0.061076,0.057820,0.061888,0.057379,0.056839,0.060816,0.000000,0,0,0,0,0,0,0,0,0,2791517,910785,3858,8812,12125,418,0,0,0
