app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,fft1_todo_queue,fft2_todo_queue,gemm1_todo_queue,gemm2_todo_queue,zip1_todo_queue,cpu1,cpu2,cpu3,fft1,fft2,gemm1,gemm2,zip1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
24,SAR_nb-aarch64,18024,5418212683,2305,505,158,550706912727913,105746546,5497743159,8301,1990339,33767,150,158,150,153,156,0,0,31,0.037385,0.041234,0.093329,0.081578,0.085099,0.000000,0.000278,0.007458,24139959,8673673,110061,225665,6727,902,7504033,113954,106400,336440602,130654820,194195,1319547,13776,2903,130700239,259814,1051268
25,track_nb-aarch64,277488,39828542216,24580,1023,534,550706578512649,-334215264,39900159562,74838,208237687,146362,150,150,150,492,534,0,0,0,0.037385,0.041234,0.093329,0.081578,0.085099,0.000000,0.000278,0.007458,837133579,266292553,2244623,3797303,145453,16816,279372732,2244158,1391854,3558807274,1604242052,24061543,6498476,15125612,10480,1609915043,23819438,1668571
26,track_nb-aarch64,277488,41296231274,24580,1023,514,550706731787064,153274415,41331295647,74987,168011697,145325,149,150,150,507,514,0,0,0,0.037385,0.041234,0.093329,0.081578,0.085099,0.000000,0.000278,0.007458,764274073,281082425,2311164,3975154,144107,17100,281499924,2279884,1460377,3566258555,1613452874,23962218,6439265,15063527,9853,1609744643,24128704,1829385
27,track_nb-aarch64,277488,41352026898,24580,1023,534,550706885054728,153267664,41430769546,74958,308047839,146548,149,149,150,507,534,0,0,1,0.037385,0.041234,0.093329,0.081578,0.085099,0.000000,0.000278,0.007458,700446799,230247635,2008879,3430018,153745,17097,242777979,2003357,1333680,3565218856,1596675257,24202120,6489885,15232281,13001,1601511712,24054880,1774556
28,track_nb-aarch64,277488,41566293118,24580,1020,507,550707038329313,153274585,41659643075,75047,141314410,138733,149,149,150,489,507,0,0,0,0.037385,0.041234,0.093329,0.081578,0.085099,0.000000,0.000278,0.007458,762177193,271040892,2140227,3584521,143014,16235,258252359,2111187,1340618,3576235347,1600401478,24158550,6518112,14939296,11452,1582528583,24133377,1688504
13,temporal_mitigation-noapi-aarch64,68888,68717226,0,0,0,550751286352881,0,90858309,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,511491,911387,3573,9239,282,141,723619,0,0
8,temporal_mitigation-aarch64,68760,131317131,4,1,1,550751244210761,-42142120,154380175,103820,13944333,4489593,0,0,0,0,0,0,1,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,150668,14881,976,862,71,36,0,0,0,6814,88610,4852,10474,401,250,906938,3703,0
9,temporal_mitigation-aarch64,68760,55605846,4,1,1,550751357200330,112989569,115026713,10471,4873227,1683735,0,0,0,0,0,0,1,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,29159,72,321,430,41,17,14241,628,502,2538164,902977,3673,10111,217,218,0,0,0
23,radar_correlator-aarch64,12952,54195105,3,1,1,550751386058154,28857824,99275709,45465,280918,126606,0,0,1,0,1,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,72188,23433,136,165,0,9,20365,402,413,873629,349791,2808,4255,239,176,0,0,0
14,temporal_mitigation-noapi-aarch64,68888,51403006,0,0,0,550751432273111,46214957,111882779,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,2562910,905518,2622,9179,127,138,0,0,0
0,pulse_doppler-nb-aarch64,17496,383267835,512,2,36,550751151665534,-280607577,401785665,11482,6742903,56575,18,16,2,36,35,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,1547614,404383,21147,33286,976,582,180335,24125,31589,13324513,6544299,104993,93126,1659,1196,5075563,76091,75969
29,radar_correlator-noapi-aarch64,13080,39367184,0,0,0,550751473206141,321540607,91940587,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,1215374,437131,3008,5223,303,182,0,0,0
10,temporal_mitigation-aarch64,68760,54190305,4,1,1,550751482236233,9030092,115271088,148645,1566856,836493,0,0,0,0,0,0,1,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,258386,14256,689,766,34,5,0,125,706,2536253,902653,3053,9506,207,192,0,0,0
24,radar_correlator-aarch64,12952,15296838,3,1,1,550751516258363,34022130,117031403,44364,49375,46047,0,0,0,0,1,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,612,4211,189,223,18,9,4196,0,0,1023430,376334,2230,4576,166,195,0,0,0
30,radar_correlator-noapi-aarch64,13080,56736539,0,0,0,550751578047167,61788804,113717772,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,137971,433062,2039,4877,141,150,382644,0,0
11,temporal_mitigation-aarch64,68760,79787852,4,1,1,550751607344534,29297367,156923979,12781,1336923,674069,0,0,0,0,0,0,1,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,952,60,591,830,51,24,14238,584,0,1970034,901673,3110,9550,179,211,184448,0,0
31,radar_correlator-noapi-aarch64,13080,32581685,0,0,0,550751682962769,75618235,133159585,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,415669,432640,2036,5133,137,132,307515,1,0
32,radar_correlator-noapi-aarch64,13080,38126210,0,0,0,550751787890774,104928005,111512662,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,1201976,432420,2050,4907,125,131,0,0,0
12,temporal_mitigation-aarch64,68760,127407670,4,1,1,550751732459115,-55431659,196645458,124832,1553785,846674,0,0,0,0,0,0,1,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,258421,14268,633,81,0,0,14248,632,1024,2533230,901720,3104,9589,219,223,0,0,0
15,wifi-tx-nb-aarch64,62288,660803675,100,10,6,550751290259302,-442199813,677198573,12572,1028292,34075,2,1,2,4,6,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,436363,145133,5549,9810,439,283,110525,4383,4917,63168683,19654134,18915,367013,1116,925,22250265,23245,145553
1,pulse_doppler-nb-aarch64,17496,726836764,512,73,37,550751324121035,33861733,756403908,11531,7814780,56922,17,10,18,37,22,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,996795,278637,26304,37536,1441,1083,327848,22609,20452,10061145,5848140,96793,72523,2406,2488,8998981,72435,77021
16,wifi-tx-nb-aarch64,62288,793370482,100,10,4,550751409834379,85713344,850719402,12572,261736,22017,1,1,2,4,4,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,455838,137669,6118,9495,300,259,114583,4958,5546,51500324,20016754,24252,418915,983,1263,23661835,26980,144444
2,pulse_doppler-nb-aarch64,17496,878746322,512,120,37,550751499177426,89343047,937030486,11571,7279147,53141,18,18,18,36,37,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,1008884,388115,26522,37199,1553,1039,394140,15878,27319,13177555,6779567,61567,93107,2105,2127,7505957,82597,30114
17,wifi-tx-nb-aarch64,62288,1017351770,100,10,5,550751548203765,49026339,1088749214,12591,2550395,74999,1,2,1,5,4,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,321285,116688,5730,8362,367,232,133450,4305,4847,60863883,22398367,24588,490159,1097,948,16390637,14874,111647
3,pulse_doppler-nb-aarch64,17496,882302557,512,2,37,550751674127667,125923902,962987729,11611,7223922,267941,18,18,19,36,37,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,996815,443379,31833,39718,849,840,391741,19530,38236,12841380,5997380,87677,86759,2108,3030,6927760,85148,129109
18,wifi-tx-nb-aarch64,62288,1011266783,100,10,5,550751649523338,-24604329,1087774748,12701,787789,30275,1,1,2,3,5,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,387122,125293,6018,10109,391,260,126130,5098,5305,61438379,20321906,19585,432900,898,978,19767029,16490,97832
19,SAR-noapi-aarch64,21984,3619233634,0,0,0,550751425653230,-223870108,3677255341,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,371689857,144732236,343741,1609762,21698,5393,137354369,235074,860111
20,SAR-noapi-aarch64,21984,4066748629,0,0,0,550751607021042,181367812,4136814469,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,386517890,137141627,264271,1407973,23196,2344,147503225,232949,781148
22,SAR-noapi-aarch64,21984,3906583145,0,0,0,550751969852115,362831073,3988511791,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,374268714,150721784,302188,1562270,15024,3520,142225582,280417,784007
26,SAR_nb-aarch64,18024,4261417289,2305,508,233,550751637731020,-332121095,4329868398,8251,6046454,35647,144,148,159,233,233,0,0,20,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,11721486,4482269,107810,207266,6923,1558,8178596,122181,114506,334504883,123295164,244317,1246342,18718,3117,132644242,275173,1056429
21,SAR-noapi-aarch64,21984,4099517522,0,0,0,550751788433568,150702548,4183698513,0,0,0,0,0,0,0,0,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,0,0,0,0,0,0,0,0,0,391482537,137419362,284296,1371253,18603,2256,139592335,217234,804178
25,SAR_nb-aarch64,18024,4435655619,2305,506,256,550751479349275,-309084293,4499412509,8291,1700380,31511,158,157,159,256,256,0,0,33,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,11115820,4821288,104581,206639,6468,1864,7677633,144312,115630,351925736,131653464,259180,1218993,18389,4220,127927566,257584,1149966
27,SAR_nb-aarch64,18024,5380636858,2305,421,159,550751795616646,316267371,5497341118,8411,9945564,56905,158,158,159,149,158,0,0,23,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,19398531,5732803,115636,184324,7320,2179,8073310,117528,92113,321802368,125539972,298170,1280162,9694,3796,135377288,252313,987607
28,SAR_nb-aarch64,18024,5429889230,2305,375,162,550751967586858,171970212,5512015766,8371,6469116,51442,156,157,131,155,162,0,0,16,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,27707826,8421762,115655,180467,8173,2382,8048137,118015,120559,338383746,127465376,302916,1221215,15375,3480,132309876,189860,1011237
4,track_nb-aarch64,277488,40358610970,24580,1023,508,550751244210761,-723376097,40382468853,74918,171055582,149607,152,149,154,504,508,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,860358047,300637268,2439528,4140905,153939,27941,304400523,2271183,1512053,3608773349,1599102457,24334627,6530796,14814708,12208,1586894678,23867092,1655653
5,track_nb-aarch64,277488,42207894425,24580,1017,525,550751387387236,143176475,42251369309,75178,145323970,140079,152,148,151,499,525,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,669469707,244713998,2217679,3280860,145579,25657,227220365,2123658,1424656,3591259093,1582312455,24429406,6443838,14800513,13677,1597171897,24574267,2052980
6,track_nb-aarch64,277488,42119467529,24580,1020,512,550751548203765,160816529,42191967803,75047,270345362,144583,149,153,151,507,512,0,0,1,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,721555120,249333502,2226978,3744975,151168,25795,241215145,2257365,1472285,3553600865,1600078713,24460964,6408191,15407227,12624,1605948216,24242202,2113580
7,track_nb-aarch64,277488,42830441258,24580,1009,548,550751699505192,151301427,42918394636,75188,165809548,141887,149,149,150,488,548,0,0,0,0.035501,0.043338,0.088408,0.078362,0.088591,0.000000,0.000785,0.006569,757006511,252773650,2217668,3591557,150792,26641,269254833,2167442,1425924,3569125865,1598399393,23857998,6425259,15011388,17973,1623832151,24530916,2218302
3,temporal_mitigation-noapi-aarch64,68888,36597057,0,0,0,550797243692360,0,59448060,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,2572648,911401,3544,9870,272,186,0,0,0
5,radar_correlator-noapi-aarch64,13080,42847732,0,0,0,550797359569138,115876778,69390674,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,1057317,408380,2707,4225,185,128,685,0,0
10,radar_correlator-aarch64,12952,44051721,3,1,1,550797359569138,0,70978352,45665,208381,100053,0,0,0,1,1,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,680,1178,197,282,17,6,4197,113,0,7173,350544,2687,3739,189,132,347828,0,0
4,temporal_mitigation-noapi-aarch64,68888,42521289,0,0,0,550797409133271,49564133,80131456,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,2557143,904422,2464,9335,138,127,0,0,0
11,radar_correlator-aarch64,12952,13910580,3,1,1,550797446389613,37256342,72807735,43145,45685,44081,0,0,0,1,1,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,3704,3084,3,39,13,3,4197,185,247,865622,346178,2223,3866,131,105,0,0,0
17,temporal_mitigation-aarch64,68760,35717709,4,1,1,550797462001783,15612170,75239048,21762,1353845,679157,0,0,0,0,0,0,1,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,232908,14890,723,823,59,13,8841,0,0,1493336,587790,4307,10405,280,166,362692,1459,0
6,radar_correlator-noapi-aarch64,13080,13102829,0,0,0,550797517515840,55514057,71263260,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,1047637,403055,1763,4137,103,99,0,0,0
12,radar_correlator-aarch64,12952,33369754,3,1,1,550797569509245,51993405,93980470,43714,47655,46061,0,0,0,0,1,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,11220,45,208,231,17,6,4197,0,0,865807,346159,1971,3738,114,105,0,0,0
18,temporal_mitigation-aarch64,68760,80915045,4,1,1,550797564448049,-5061196,142932142,9871,1839444,788296,0,0,0,0,0,0,1,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,258252,14265,492,406,0,0,5268,492,780,1329474,792239,3141,10011,164,145,415041,462,0
8,pulse_doppler-nb-aarch64,17496,326730476,512,44,36,550797359569138,-204878911,347902402,11371,236533,15601,18,14,17,36,33,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,761842,225626,12183,28834,644,264,467459,19501,29012,11067274,4266711,34026,75693,1494,1077,9048107,104468,82251
19,temporal_mitigation-aarch64,68760,57909416,4,1,1,550797706753818,347184680,116003391,15541,1315502,661126,0,0,0,0,0,0,1,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,1054,69,107,789,52,21,14244,523,695,2538405,902959,3369,10689,238,224,0,0,0
7,radar_correlator-noapi-aarch64,13080,34383075,0,0,0,550797712344297,5590479,112350755,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,1047665,403062,1913,4399,111,112,0,0,0
9,pulse_doppler-nb-aarch64,17496,620577006,512,22,36,550797461634666,-250709631,689271710,11441,7813201,63930,18,14,19,36,33,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,1279858,237430,13805,29664,674,321,391838,23035,29970,11114502,6825146,58794,96395,1565,2512,8521953,104528,79641
13,wifi-tx-nb-aarch64,62288,1033635838,100,10,4,550797407319369,-54315297,1071197171,12571,2448035,60732,1,1,1,3,4,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,398210,124931,4066,9966,433,126,127072,4520,4933,59899010,18322208,21370,469312,1091,848,18109740,18664,112136
14,wifi-tx-nb-aarch64,62288,981346583,100,10,4,550797535875564,128556195,1038591043,12511,792820,24843,1,1,2,3,4,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,394524,136512,4193,9889,435,118,132732,4431,5705,51463954,19650803,17390,366534,849,919,25933251,19323,102595
15,wifi-tx-nb-aarch64,62288,874713039,100,10,4,550797706753818,170878254,931030426,12512,4737784,72489,1,2,1,4,4,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,378117,117330,3889,8761,320,149,141046,4894,5518,47323041,15398336,14072,436561,990,1134,24603862,21869,113943
16,wifi-tx-nb-aarch64,62288,1022661331,100,10,4,550797796131328,89377510,1074868278,12581,3554805,69117,2,2,1,4,4,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,350194,120424,4294,8557,321,123,151059,4502,4777,53848490,21760438,17904,401204,904,783,23942350,17062,97470
20,SAR_nb-aarch64,18024,3506669746,2305,385,145,550797491573758,-304557570,3561824807,8191,4406750,32408,145,132,144,137,141,0,0,16,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,21595332,6899993,103492,189933,6378,1030,8219752,119692,103909,355949578,128219322,273359,1298990,11608,3046,123258141,283325,1015998
25,SAR-noapi-aarch64,21984,3920453451,0,0,0,550797893588576,402014818,4008759454,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,371128776,134806998,266745,1482584,17245,2589,147867296,245968,747587
23,SAR-noapi-aarch64,21984,4375649533,0,0,0,550797583806023,-309782553,4436506274,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,386501608,139436963,302345,1490745,21110,2039,139056313,196566,780342
21,SAR_nb-aarch64,18024,4568119384,2305,473,150,550797593751637,9945614,4635535290,8211,9151144,41583,149,144,150,144,145,0,0,15,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,25734065,8057747,90443,170796,7200,1386,8929137,132801,108515,354098887,124282525,258535,1160822,17419,1930,131743755,260633,1125699
24,SAR-noapi-aarch64,21984,4533417177,0,0,0,550797738700030,144948393,4622245062,0,0,0,0,0,0,0,0,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,0,0,0,0,0,0,0,0,0,399735239,139765792,205944,1421488,18868,2768,146081686,283120,745706
22,SAR_nb-aarch64,18024,4587215211,2305,510,159,550797706753818,-31946212,4668068220,8291,2752995,36093,158,158,159,144,144,0,0,24,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,26409978,9507208,107191,168278,6602,1254,9089523,130399,102448,324454419,127223854,238156,1309064,17664,2380,133785693,264108,1042118
1,track_nb-aarch64,277488,36165017907,24580,1023,523,550797276997028,-429756790,36183930577,75087,161596986,149405,147,148,150,499,523,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,914835022,295913993,2308026,4094242,148780,17428,304246389,2345665,1337803,3539815516,1602888033,24118406,6590540,15340352,9576,1606204121,23591835,1844943
0,track_nb-aarch64,277488,36522543880,24580,1023,416,550797154516470,-122480558,36549955159,75008,132372906,145727,147,148,148,381,416,0,0,0,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,885604411,299030560,2407255,4235108,143815,17653,310310009,2327817,1436024,3563540493,1591135845,24041284,6590851,15269678,16341,1607183928,24186428,2026319
2,track_nb-aarch64,277488,36508547452,24580,1023,422,550797398455954,243939484,36546878902,75018,291168953,155318,156,150,153,363,422,0,0,1,0.039028,0.043404,0.083798,0.065954,0.069562,0.000000,0.000232,0.008068,859230252,290634830,2307179,4299356,148836,18653,301790163,2437946,1462034,3589587457,1601144161,24299111,6514183,15138314,11803,1596788920,23952512,1898252
0,radar_correlator-noapi-aarch64,13080,94554818,0,0,0,550836182286756,0,113077358,0,0,0,0,0,0,0,0,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,0,0,0,0,0,0,0,0,0,207410,409044,3248,4884,268,195,324077,0,0
8,radar_correlator-aarch64,12952,14816041,3,1,1,550836295132091,112845335,29984356,42284,48725,45811,0,0,0,0,1,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,12008,4597,320,286,23,10,0,0,0,876576,351053,3053,4311,271,198,0,0,0
10,temporal_mitigation-noapi-aarch64,68888,37824109,0,0,0,550836295132091,0,53410406,0,0,0,0,0,0,0,0,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,0,0,0,0,0,0,0,0,0,2572309,911238,3612,10120,280,207,0,0,0
1,radar_correlator-noapi-aarch64,13080,7881868,0,0,0,550836349517495,54385404,54143130,0,0,0,0,0,0,0,0,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,0,0,0,0,0,0,0,0,0,1205434,433150,1758,5216,111,122,0,0,0
11,temporal_mitigation-noapi-aarch64,68888,20207589,0,0,0,550836412363074,62845579,67456860,0,0,0,0,0,0,0,0,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,0,0,0,0,0,0,0,0,0,2140009,904602,2672,9691,149,159,136933,0,0
9,radar_correlator-aarch64,12952,22182176,3,1,1,550836443418067,31054993,85042487,483429,685509,567647,0,0,0,0,1,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,11262,3130,8,45,4,8,4198,261,395,865853,346158,2137,3733,183,203,0,0,0
22,temporal_mitigation-aarch64,68760,76979732,4,1,1,550836439880164,-3537903,139158904,58586,10693048,2777880,0,0,0,0,0,0,1,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,131940,15486,808,841,50,29,7164,0,0,1616690,909541,4672,10873,498,322,306199,0,0
12,temporal_mitigation-noapi-aarch64,68888,48642640,0,0,0,550836538809878,98929714,118086879,0,0,0,0,0,0,0,0,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,0,0,0,0,0,0,0,0,0,1275433,904415,2540,8990,160,172,436605,0,0
23,temporal_mitigation-aarch64,68760,46816997,4,1,1,550836584598263,45788385,99753487,14072,12642634,3502927,0,0,0,0,0,0,1,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,173313,81,14,212,59,18,14914,655,930,1480135,901819,3372,10220,232,294,359027,0,0
2,wifi-tx-nb-aarch64,62288,433752940,100,10,3,550836271035633,-313562630,448137057,12482,1283059,33312,1,1,2,3,3,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,449671,144601,5358,10835,487,275,108761,3694,5085,53160242,19678880,25335,467092,1121,1145,20870709,20071,85772
13,pulse_doppler-nb-aarch64,17496,401104187,512,15,36,550836368560157,97524524,432744829,11581,4727833,39777,14,13,17,36,30,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,1187736,395434,20035,33009,813,421,403188,19252,31476,10418674,3848712,96011,86456,2734,2612,7936398,101344,42946
3,wifi-tx-nb-aarch64,62288,501880666,100,9,5,550836400774986,32214829,536451651,12732,370667,25463,1,1,1,5,4,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,373876,125436,4997,9928,301,105,85878,4532,6536,72474352,22517591,18739,373368,750,984,19241213,19897,103663
5,wifi-tx-nb-aarch64,62288,549492594,100,10,5,550836750268737,349493751,602114071,12531,303150,21643,1,1,2,4,5,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,379445,123366,4383,10028,285,132,105116,3654,6017,47569024,17934443,13624,453762,868,1172,23382788,20320,102035
14,pulse_doppler-nb-aarch64,17496,766615448,512,84,36,550836544371594,-205897143,862815520,11512,5457675,45493,17,19,15,36,36,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,1008586,387039,19974,31671,1131,571,336386,21241,38121,10022757,5649656,107449,94121,2628,3210,7995138,102962,43321
4,wifi-tx-nb-aarch64,62288,777076293,100,10,4,550836575559140,31187546,848110601,12661,168557,19137,1,1,2,4,4,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,502652,127572,4302,9620,330,219,140579,4159,6340,50890008,24828507,24714,415060,1282,1440,24370274,14085,64313
15,pulse_doppler-nb-aarch64,17496,786299335,512,33,37,550836720130495,144571355,844654936,11471,5160155,225406,18,17,19,36,37,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,1234571,304301,21633,30602,769,573,453566,22375,35389,18238089,7905291,109619,77336,2097,2441,5194231,51093,100263
16,pulse_doppler-nb-aarch64,17496,851400310,512,123,65,550836895911949,175781454,910329878,11421,1188569,19879,1,1,1,63,65,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,587193,218560,17490,26188,1095,545,262408,19728,26316,14265032,8668299,98325,76847,1886,2224,7074247,84882,66796
17,pulse_doppler-nb-aarch64,17496,1470371955,512,32,35,550837071693973,175782024,1534184331,11571,5780407,62322,17,16,15,35,34,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,1358284,355861,10091,26724,996,671,501042,16761,36458,10010230,3090169,71233,94890,2714,2938,8986363,115481,33022
25,SAR-noapi-aarch64,21984,3685948109,0,0,0,550836535642382,-536051591,3752640583,0,0,0,0,0,0,0,0,0,0,0,0.043035,0.050011,0.105453,0.076546,0.086929,0.000000,0.000612,0.000087,0,0,0,0,0,0,0,0,0,408828337,149458831,231566,1464358,20069,3088,136538016,295913,1126401
