app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,gpu1_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,gpu1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
9,radar_correlator-noapi-jetson,13040,1652128,0,0,0,17111277958768448,14021216,28250464,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,2804256,932995,4039,9882,11901,621,0,0,0
5,temporal_mitigation-noapi-jetson,68848,3723136,0,0,0,17111278035880704,77112256,28415808,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,1697886,527692,2446,2170,825,275,0,0,0
24,temporal_mitigation-jetson,68720,26676224,4,1,1,17111278045695488,9814784,49552192,11328,39104,19856,1,0,0,1,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,38287,7739,198,169,140,23,3531,181,1689,1693688,531032,4273,3469,1142,508,0,0,0
13,radar_correlator-jetson,12912,24056928,3,1,1,17111278060095136,14399648,58312736,75776,212416,145365,1,0,0,0,1,1,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,134054,46702,1059,1346,257,39,13039,0,1253,2605070,873860,5591,10142,12070,1002,0,0,0
10,radar_correlator-noapi-jetson,13040,14270752,0,0,0,17111278108456160,48361024,39903392,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,2792235,910619,2478,9222,11562,362,316,0,0
6,temporal_mitigation-noapi-jetson,68848,1617952,0,0,0,17111278154563200,46107040,43707776,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,1697909,524386,1490,1827,843,243,0,0,0
11,radar_correlator-noapi-jetson,13040,31088672,0,0,0,17111278241056064,86492864,46680416,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,2064553,908978,5434,9419,12137,503,265971,0,0
7,temporal_mitigation-noapi-jetson,68848,3556288,0,0,0,17111278274047328,32991264,18361984,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,1697764,524358,2054,2144,758,243,4,0,0
25,temporal_mitigation-jetson,68720,38754624,4,1,1,17111278230608288,-43439040,133931424,7712,29664,16112,0,0,1,1,0,1,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,28623,8052,262,142,125,11,4821,262,1168,1675983,524643,3328,2878,887,335,0,0,0
8,temporal_mitigation-noapi-jetson,68848,8959936,0,0,0,17111278392003296,161395008,37130592,0,0,0,0,0,0,0,0,0,0,0,0.055441,0.048935,0.047798,0.048785,0.046409,0.047083,0.048474,0.380352,0,0,0,0,0,0,0,0,0,376766,407248,2904,4283,977,229,534538,0,0
