app_id,app_name,app_size,app_runtime,app_task_count,max_in_ready_queue,max_in_todo_queue,ref_arrival_time,app_diff_arrival_time,app_lifetime,app_api_min,app_api_max,app_api_mean,cpu1_todo_queue,cpu2_todo_queue,cpu3_todo_queue,cpu4_todo_queue,cpu5_todo_queue,cpu6_todo_queue,cpu7_todo_queue,gpu1_todo_queue,cpu1,cpu2,cpu3,cpu4,cpu5,cpu6,cpu7,gpu1,API_INSTRUCTIONS,API_CACHE_REFERENCES,API_CACHE_MISSES,API_BRANCH_MISSES,API_DTLB_READ_MISS,API_ITLB_READ_MISS,API_L1D_READ_ACCESS,API_L1D_READ_MISS,API_L1I_READ_MISS,APP_INSTRUCTIONS,APP_CACHE_REFERENCES,APP_CACHE_MISSES,APP_BRANCH_MISSES,APP_DTLB_READ_MISS,APP_ITLB_READ_MISS,APP_L1D_READ_ACCESS,APP_L1D_READ_MISS,APP_L1I_READ_MISS
1,SAR-noapi-jetson,21944,285028480,0,0,0,17111597468992960,-196730752,314386624,0,0,0,0,0,0,0,0,0,0,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,0,0,0,0,0,0,0,0,0,245314170,61360647,565207,156140,106538,559,77331151,498178,79849
7,radar_correlator-noapi-jetson,13040,28284928,0,0,0,17111597784437024,315444064,55962432,0,0,0,0,0,0,0,0,0,0,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,0,0,0,0,0,0,0,0,0,2791523,913613,5346,9285,12087,587,0,0,0
36,radar_correlator-jetson,12912,57144768,3,1,1,17111597768450976,-15986048,101567456,23296,37568,28256,0,0,0,0,0,0,1,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,198732,27834,662,530,269,16,16199,337,933,242106,915405,6730,9580,11947,752,829219,0,0
31,temporal_mitigation-jetson,68720,12335968,4,1,1,17111597852963584,84512608,154963264,7904,32000,14568,0,0,0,0,0,0,1,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,39668,8032,327,97,59,1,4808,321,1416,1679186,532119,3252,3107,1042,346,0,0,0
8,radar_correlator-noapi-jetson,13040,43731360,0,0,0,17111597967940544,114976960,132979680,0,0,0,0,0,0,0,0,0,0,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,0,0,0,0,0,0,0,0,0,4195172,2719710,3995,30296,12062,284,1422263,0,0
32,temporal_mitigation-jetson,68720,22919264,4,1,1,17111598039933792,71993248,105947456,11936,17824,14928,0,0,0,0,1,0,1,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,17610,5805,328,201,179,12,4840,235,843,1035840,532936,3307,3923,1109,295,213978,0,0
25,pulse_doppler-nb-jetson,17456,507330304,512,26,13,17111597576716224,-463217568,569755552,5248,609312,43606,13,4,5,6,9,5,11,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,5711071,1198506,38545,41238,30286,1585,1075382,40783,227143,17257615,5994110,191555,59443,150426,5187,5233380,91117,318331
26,pulse_doppler-nb-jetson,17456,474636864,512,23,15,17111597717728672,141012448,499975936,5184,306944,64165,15,5,6,5,5,6,5,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,5264545,1107522,43130,48093,33622,1488,1102834,43548,215439,14135172,5422215,181548,70329,192293,6346,6664103,83284,358641
22,wifi-tx-nb-jetson,62248,461924608,100,10,3,17111597768450976,50722304,506612224,5728,932544,43225,1,2,2,2,2,2,3,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,999664,230848,7354,10358,6195,236,220774,7546,36377,12734558,3605135,27277,25232,3709,992,0,0,0
23,wifi-tx-nb-jetson,62248,279841376,100,10,2,17111597891988672,123537696,385276928,6272,492224,29142,1,1,1,1,1,2,2,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,1048824,193224,6349,9018,6018,188,244881,9061,47678,12734862,3417877,28090,24040,3589,1017,0,0,0
9,radar_correlator-noapi-jetson,13040,24472992,0,0,0,17111598152033120,260044448,163238144,0,0,0,0,0,0,0,0,0,0,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,0,0,0,0,0,0,0,0,0,2797097,908808,3548,8932,11633,557,0,0,0
33,temporal_mitigation-jetson,68720,38271808,4,1,1,17111598227068960,75035840,110125216,10272,35936,22288,0,0,0,0,1,0,1,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,39668,5804,2,0,102,33,8019,294,1749,1134227,536156,2823,3880,1078,257,184659,0,0
28,pulse_doppler-nb-jetson,17456,463918208,512,24,11,17111598008273120,-218795840,548284896,5664,82816,12464,11,3,3,3,4,3,3,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,5314095,1209618,38576,48021,31543,1050,1176030,41013,211057,11462657,4084403,193382,74778,138293,3740,5733190,156995,424908
2,SAR-noapi-jetson,21944,1261765472,0,0,0,17111597576716224,-431556896,1273012864,0,0,0,0,0,0,0,0,0,0,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,0,0,0,0,0,0,0,0,0,292085470,78890685,455942,156909,200493,3405,65641952,666431,642893
4,SAR-noapi-jetson,21944,1256479712,0,0,0,17111597804149056,227432832,1262422240,0,0,0,0,0,0,0,0,0,0,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,0,0,0,0,0,0,0,0,0,258038171,67113850,487432,187255,255390,2065,73978621,698654,527692
3,SAR-noapi-jetson,21944,1345128384,0,0,0,17111597687826560,-116322496,1401723264,0,0,0,0,0,0,0,0,0,0,0,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,0,0,0,0,0,0,0,0,0,289055193,78398375,702768,153832,201798,2005,62041714,469695,644926
27,pulse_doppler-nb-jetson,17456,1528083456,512,38,11,17111597863003872,175177312,1661500448,5216,2321792,56874,11,4,4,5,6,10,10,1,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,6152311,1437920,52247,47000,32564,1159,955408,44900,238004,11988584,6171355,204441,71885,225088,4267,5660904,60778,174396
21,wifi-tx-nb-jetson,62248,2257354048,100,10,3,17111597644361696,-218642176,2309406144,5728,1990048,84870,2,2,2,2,3,3,3,1,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,1127316,298034,18378,14326,12268,1965,293728,16041,49700,5299791,2533731,28064,27430,3528,853,2324383,9863,0
16,SAR_nb-jetson,17984,2706783936,2305,447,84,17111597392129632,-252232064,2736147200,1312,1911082752,850597,67,66,66,70,73,84,84,11,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,649782746,228781137,2072032,2082053,2003489,88357,242727329,2344876,4185078,216156527,57934433,241343,134757,393300,2845,69824515,441608,177193
18,SAR_nb-jetson,17984,3000132704,2305,506,165,17111597651633696,259504064,3045997184,1152,5393696,18993,70,68,70,71,73,134,165,12,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,46214014,11105080,262350,193323,183602,6815,11580994,233261,811497,230348180,68816169,441034,140935,238665,6594,48635202,485880,664459
17,SAR_nb-jetson,17984,3322985376,2305,512,110,17111597521886144,-129747552,3335805952,1184,6412768,21998,71,71,71,72,73,92,110,14,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,54294780,12061571,308029,190321,196439,4809,10756067,249521,970321,224249592,60487375,594919,127520,212468,3593,61851601,312511,765959
13,track_nb-jetson,277448,8687386528,24580,760,170,17111597804149056,282262912,8695965184,32896,20767008,58122,132,123,118,128,149,169,170,22,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,2414670635,474796961,6243265,5187267,1885186,36169,463301495,6401441,11505051,3557356395,523349490,35561639,3644719,7107759,29498,518890126,38876337,3410480
10,track_nb-jetson,277448,9129096512,24580,978,345,17111597380231840,-423917216,9147804768,32832,20499808,65610,136,131,133,143,146,255,345,25,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,2354569433,472620096,6183215,5278781,1968864,43849,475120746,6507145,11876353,3540275011,527819594,33891427,3721785,7935877,30547,554007895,34536781,3152811
12,track_nb-jetson,277448,9053577600,24580,844,143,17111597655550880,275319040,9096519296,32640,21910336,59351,137,125,127,128,130,135,143,23,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,2410955861,467818604,5919837,5219097,2072821,40255,464773420,6684485,11972125,3612162337,540743289,34048615,3719674,7396059,25322,521571556,38464258,3354108
11,track_nb-jetson,277448,9257876640,24580,305,208,17111597517892864,-137658016,9267194112,32640,20157888,55676,119,65,80,103,131,167,208,19,0.184222,0.050861,0.057044,0.066818,0.075049,0.083239,0.107710,0.231535,2359195148,470393598,6033990,5296318,1813811,35525,460926686,6647747,11087261,3518504969,533292984,34849230,3695979,5545031,22036,542372429,35173047,3628254
0,radar_correlator-noapi-jetson,13040,2031840,0,0,0,17111608635749248,0,30735392,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,2806745,926519,4546,9792,12346,843,0,0,0
12,radar_correlator-jetson,12912,6090496,3,1,1,17111608634120320,-1628928,32796672,29056,197536,87328,0,0,0,0,0,0,1,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,204105,48896,1122,1460,340,83,0,0,0,2611949,880611,5843,9477,12046,1200,1993,0,0
25,temporal_mitigation-jetson,68720,3380224,4,1,1,17111608637522496,3402176,38287264,9664,17504,11920,0,0,0,0,0,0,1,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,960,66,107,238,249,48,8024,336,1161,1702315,540918,4282,3233,1221,655,0,0,0
4,temporal_mitigation-noapi-jetson,68848,1302080,0,0,0,17111608670217760,32695264,31774848,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,1713907,535944,2534,2461,986,448,0,0,0
21,wifi-tx-nb-jetson,62248,25399136,100,10,2,17111608654048064,-16169696,66544704,5984,366784,24164,1,1,1,1,1,2,2,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,763777,223212,8315,16519,5809,1185,322387,7078,28603,12783634,4751695,31329,33772,2784,2397,0,0,0
26,temporal_mitigation-jetson,68720,19361856,4,1,1,17111608745709024,91660960,49251136,6592,11072,9568,0,0,0,0,0,0,1,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,39669,8027,370,222,63,1,0,365,1618,1422789,533411,3868,3348,1031,515,93486,0,0
13,radar_correlator-jetson,12912,60397440,3,1,1,17111608767178304,21469280,99155328,27200,70624,46272,0,0,0,0,0,0,1,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,134084,26734,273,512,122,17,45618,765,1565,4164,2216973,6115,24406,11781,565,2215864,0,0
5,temporal_mitigation-noapi-jetson,68848,7803648,0,0,0,17111608863646688,96468384,23544512,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,1693520,524384,2693,2304,789,365,1532,0,0
22,wifi-tx-nb-jetson,62248,47061504,100,7,3,17111608785378592,-78268096,145278240,6080,37824,11175,1,1,1,1,1,1,3,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,869142,193867,7421,11014,6200,383,289654,8066,36263,12345,1086660,26492,29055,3920,1372,3837984,21128,7332
1,radar_correlator-noapi-jetson,13040,60014688,0,0,0,17111608795213856,9835264,157129792,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,5401709,2707256,5880,31074,12292,407,1041436,0,0
10,pulse_doppler-nb-jetson,17456,274100096,512,15,14,17111608670894944,-124318912,305793536,5536,7067552,97808,10,2,3,4,6,10,14,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,5158268,1213556,46698,54744,31584,2648,1317113,42963,218614,14610894,4616411,122358,60730,223879,10589,7678668,207873,388310
2,radar_correlator-noapi-jetson,13040,7046208,0,0,0,17111608954659168,283764224,23779840,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,2810308,918385,4887,9393,11982,411,0,0,0
23,wifi-tx-nb-jetson,62248,75008096,100,10,2,17111608920520160,-34139008,103076224,6112,1916192,37579,1,1,1,1,1,2,2,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,1097172,243915,7598,11824,5410,514,250744,7954,38807,12732668,3602874,29131,25161,2933,1104,0,0,0
6,temporal_mitigation-noapi-jetson,68848,10279872,0,0,0,17111609057078016,136557856,78798624,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,1697914,524503,2234,2158,795,288,0,0,0
11,pulse_doppler-nb-jetson,17456,258482112,512,53,13,17111608847659808,-209418208,357792000,5280,712640,45958,13,10,10,10,10,9,10,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,5410489,1196716,42943,49924,33581,1934,1050198,39110,218535,6714055,7799869,129598,83911,337441,7822,8062586,129326,111179
19,SAR-noapi-jetson,21944,550571840,0,0,0,17111608632484288,-215175520,573051104,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,286382076,80919536,631684,143994,296035,1830,66306718,492341,106970
3,radar_correlator-noapi-jetson,13040,67672224,0,0,0,17111609114118880,481634592,94253472,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,7489873,2647621,5565,29513,12201,332,340982,0,0
20,SAR-noapi-jetson,21944,836783968,0,0,0,17111608750032384,-364086496,871292288,0,0,0,0,0,0,0,0,0,0,0,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,0,0,0,0,0,0,0,0,0,234721017,71301912,471398,208520,312281,1948,70117178,536745,396036
24,wifi-tx-nb-jetson,62248,1026143776,100,10,4,17111609048032864,298000480,1102464032,5344,1595360,37472,2,2,1,1,2,3,4,1,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,1324679,317448,17690,13834,5153,207,185476,17586,52361,5370907,3766418,29276,27676,3908,948,2259934,0,0
16,SAR_nb-jetson,17984,2058067328,2305,248,145,17111609022855360,-25177504,2159245056,1280,5647488,18492,43,47,50,69,91,120,145,6,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,50270410,11056309,280897,190636,162055,4673,9761521,240122,843967,202544046,54377647,312115,148015,202101,3450,61826649,411660,429701
15,SAR_nb-jetson,17984,2436064512,2305,224,168,17111608848372704,-174482656,2467019104,1152,992608544,449544,51,31,37,46,69,150,168,5,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,644948691,204676946,2005475,1921028,2318728,90612,243306198,2360098,3629684,184531769,56776258,487739,94616,150216,5061,69354778,474517,393068
14,SAR_nb-jetson,17984,2649737600,2305,507,130,17111608678223488,-170149216,2686523040,1120,5416672,20760,70,70,71,71,72,91,130,12,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,52507079,10657891,300510,168845,141381,3535,11721679,321568,1128822,213751554,57241035,290531,137092,241488,7816,67405470,594720,749105
17,SAR_nb-jetson,17984,2280566464,2305,473,122,17111609205603072,527379584,2289768256,1216,5433952,18253,69,69,69,72,74,98,122,7,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,50434809,10389935,225676,163933,161534,6652,11714722,327665,1128059,217988551,47399869,325853,129671,285386,3070,69053231,377787,262756
18,SAR_nb-jetson,17984,2182631520,2305,511,82,17111609358835040,153231968,2226344384,1376,5458880,17715,71,71,71,72,76,80,82,13,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,58717091,13176199,331668,185665,174378,3184,10115168,274656,1144783,228050512,66575123,382336,114126,239998,12119,55112950,455238,241902
7,track_nb-jetson,277448,7128118752,24580,1014,198,17111608593134912,-765700128,7144640096,33120,20328448,64008,142,136,141,142,143,185,198,26,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,2423474389,481180206,6625274,5291071,2013500,45114,470695761,7366930,12386948,3568363236,539397758,35841457,3841239,7102427,20970,550057489,36183057,3156732
8,track_nb-jetson,277448,7223847584,24580,1024,253,17111608702214880,109079968,7253579520,33248,20009056,63667,142,138,138,144,150,225,253,27,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,2395790232,491662533,7382547,5427172,1992936,41821,448253705,6356877,11575102,3283843602,524548477,33867666,3680172,6026195,23674,529550434,34736427,3612509
9,track_nb-jetson,277448,7021432000,24580,1024,218,17111608811336640,109121760,7156729152,33024,20358880,57638,142,138,138,140,144,205,218,28,0.187293,0.052148,0.058776,0.067469,0.073974,0.086418,0.107011,0.161885,2394066321,491238292,7218019,5379236,2085650,50362,459723960,6842627,12233185,3514833901,541302671,36524733,3624102,7183444,27148,554414871,38485589,2761094
